"playerId","player","team","position","passAtt","passComp","passInc","passCompPct","passYds","passTds","passInt","rushAtt","rushYds","rushTds","fumbles","twoPts","regTds","pass300","pass350","pass400","returnTds","dataScrapeId","pass40","rush40","sacks","games","rec","recYds","recTds","returnYds","rush100","rush150","rush200","rec40","rec100","rec150","rec200"
382,"Joe Flacco","BAL","QB",534,315,NA,NA,3526,23,11,35,112,1,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,"Earl Bennett","CHI","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,20,245,2,NA,NA,NA,NA,NA,NA,NA,NA
735,"Davone Bess","MIA","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,33,415,2,NA,NA,NA,NA,NA,NA,NA,NA
748,"Dennis Dixon","PIT","QB",161,92,NA,NA,1076,7,5,27,104,1,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,"Steve Johnson","BUF","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,34,496,3,NA,NA,NA,NA,NA,NA,NA,NA
832,"Josh Morgan","SF","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,47,611,3,NA,NA,NA,NA,NA,NA,NA,NA
925,"Jamaal Charles","KC","RB",NA,NA,NA,NA,NA,NA,NA,251,1079,8,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,38,316,1,NA,NA,NA,NA,NA,NA,NA,NA
927,"Justin Forsett","SEA","RB",NA,NA,NA,NA,NA,NA,NA,217,846,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,45,332,1,NA,NA,NA,NA,NA,NA,NA,NA
929,"BenJarvus Green-Ellis","NE","RB",NA,NA,NA,NA,NA,NA,NA,35,145,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,2,14,0,NA,NA,NA,NA,NA,NA,NA,NA
931,"Felix Jones","DAL","RB",NA,NA,NA,NA,NA,NA,NA,197,829,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,42,287,1,NA,NA,NA,NA,NA,NA,NA,NA
939,"Rashard Mendenhall","PIT","RB",NA,NA,NA,NA,NA,NA,NA,306,1225,11,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,39,256,1,NA,NA,NA,NA,NA,NA,NA,NA
941,"Ray Rice","BAL","RB",NA,NA,NA,NA,NA,NA,NA,264,1265,8,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,73,602,2,NA,NA,NA,NA,NA,NA,NA,NA
945,"Steve Slaton","HOU","RB",NA,NA,NA,NA,NA,NA,NA,134,588,4,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,36,277,1,NA,NA,NA,NA,NA,NA,NA,NA
949,"Jonathan Stewart","CAR","RB",NA,NA,NA,NA,NA,NA,NA,211,865,8,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,24,169,0,NA,NA,NA,NA,NA,NA,NA,NA
1030,"Mario Manningham","NYG","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,34,511,3,NA,NA,NA,NA,NA,NA,NA,NA
1036,"Devin Thomas","WAS","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,30,379,2,NA,NA,NA,NA,NA,NA,NA,NA
1060,"Gary Barnidge","CAR","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,24,265,1,NA,NA,NA,NA,NA,NA,NA,NA
1062,"Martellus Bennett","DAL","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,12,137,1,NA,NA,NA,NA,NA,NA,NA,NA
1072,"Jermichael Finley","GB","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,81,962,7,NA,NA,NA,NA,NA,NA,NA,NA
1074,"Dustin Keller","NYJ","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,53,615,3,NA,NA,NA,NA,NA,NA,NA,NA
1581,"DeSean Jackson","PHI","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,91,1213,8,NA,NA,NA,NA,NA,NA,NA,NA
1966,"John Carlson","SEA","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,67,679,6,NA,NA,NA,NA,NA,NA,NA,NA
1970,"Tashard Choice","DAL","RB",NA,NA,NA,NA,NA,NA,NA,65,272,1,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,10,65,0,NA,NA,NA,NA,NA,NA,NA,NA
1980,"Peyton Hillis","CLE","RB",NA,NA,NA,NA,NA,NA,NA,114,456,3,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,12,89,0,NA,NA,NA,NA,NA,NA,NA,NA
1990,"Eddie Royal","DEN","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,50,685,4,NA,NA,NA,NA,NA,NA,NA,NA
2346,"Pierre Garcon","IND","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,52,759,5,NA,NA,NA,NA,NA,NA,NA,NA
2649,"Danny Amendola","STL","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,32,477,3,NA,NA,NA,NA,NA,NA,NA,NA
2688,"Evan Moore","CLE","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,24,256,1,NA,NA,NA,NA,NA,NA,NA,NA
4383,"Tim Hightower","ARI","RB",NA,NA,NA,NA,NA,NA,NA,144,605,7,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,55,385,1,NA,NA,NA,NA,NA,NA,NA,NA
4505,"Chaz Schilens","OAK","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,30,397,2,NA,NA,NA,NA,NA,NA,NA,NA
71195,"Ramses Barden","NYG","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,14,167,1,NA,NA,NA,NA,NA,NA,NA,NA
71201,"Travis Beckum","NYG","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,10,105,1,NA,NA,NA,NA,NA,NA,NA,NA
71217,"Kenny Britt","TEN","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,53,725,4,NA,NA,NA,NA,NA,NA,NA,NA
71233,"Deon Butler","SEA","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,33,404,3,NA,NA,NA,NA,NA,NA,NA,NA
71247,"James Casey","HOU","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,13,156,1,NA,NA,NA,NA,NA,NA,NA,NA
71265,"Jared Cook","TEN","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,20,214,2,NA,NA,NA,NA,NA,NA,NA,NA
71269,"Michael Crabtree","SF","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,76,985,5,NA,NA,NA,NA,NA,NA,NA,NA
71281,"Jarett Dillard","JAC","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,20,269,2,NA,NA,NA,NA,NA,NA,NA,NA
71345,"Rashad Jennings","JAC","RB",NA,NA,NA,NA,NA,NA,NA,76,312,2,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,22,125,0,NA,NA,NA,NA,NA,NA,NA,NA
71413,"Shawn Nelson","BUF","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,19,199,1,NA,NA,NA,NA,NA,NA,NA,NA
71431,"Brandon Pettigrew","DET","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,23,245,1,NA,NA,NA,NA,NA,NA,NA,NA
71443,"Richard Quinn","DEN","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,7,77,1,NA,NA,NA,NA,NA,NA,NA,NA
79555,"Arian Foster","HOU","RB",NA,NA,NA,NA,NA,NA,NA,207,931,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,27,195,0,NA,NA,NA,NA,NA,NA,NA,NA
79557,"Josh Freeman","TB","QB",428,266,NA,NA,2955,17,17,70,295,2,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79563,"Shonn Greene","NYJ","RB",NA,NA,NA,NA,NA,NA,NA,256,1256,11,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,16,114,0,NA,NA,NA,NA,NA,NA,NA,NA
79595,"Johnny Knox","CHI","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,62,815,5,NA,NA,NA,NA,NA,NA,NA,NA
79607,"LeSean McCoy","PHI","RB",NA,NA,NA,NA,NA,NA,NA,190,856,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,44,392,1,NA,NA,NA,NA,NA,NA,NA,NA
79619,"Knowshon Moreno","DEN","RB",NA,NA,NA,NA,NA,NA,NA,200,920,7,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,35,262,1,NA,NA,NA,NA,NA,NA,NA,NA
79629,"Cedric Peerman","CIN","RB",NA,NA,NA,NA,NA,NA,NA,7,32,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,5,36,0,NA,NA,NA,NA,NA,NA,NA,NA
79635,"Javon Ringer","TEN","RB",NA,NA,NA,NA,NA,NA,NA,76,355,3,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,15,115,0,NA,NA,NA,NA,NA,NA,NA,NA
79653,"Tyrell Sutton","CAR","RB",NA,NA,NA,NA,NA,NA,NA,16,65,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,3,20,0,NA,NA,NA,NA,NA,NA,NA,NA
79661,"Beanie Wells","ARI","RB",NA,NA,NA,NA,NA,NA,NA,222,956,10,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,22,145,0,NA,NA,NA,NA,NA,NA,NA,NA
79858,"Mark Sanchez","NYJ","QB",455,259,NA,NA,2955,17,15,36,131,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79860,"Matthew Stafford","DET","QB",488,293,NA,NA,3267,18,15,50,145,1,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80425,"Percy Harvin","MIN","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,66,812,6,NA,NA,NA,NA,NA,NA,NA,NA
80427,"Darrius Heyward-Bey","OAK","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,40,565,3,NA,NA,NA,NA,NA,NA,NA,NA
80429,"Jeremy Maclin","PHI","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,51,785,4,NA,NA,NA,NA,NA,NA,NA,NA
80644,"Mike Goodson","CAR","RB",NA,NA,NA,NA,NA,NA,NA,22,89,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,3,21,0,NA,NA,NA,NA,NA,NA,NA,NA
80664,"Mohamed Massaquoi","CLE","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,52,765,4,NA,NA,NA,NA,NA,NA,NA,NA
80670,"Louis Murphy","OAK","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,53,695,4,NA,NA,NA,NA,NA,NA,NA,NA
80672,"Hakeem Nicks","NYG","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,75,956,7,NA,NA,NA,NA,NA,NA,NA,NA
80682,"Brian Robiskie","CLE","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,29,398,3,NA,NA,NA,NA,NA,NA,NA,NA
81282,"Austin Collie","IND","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,22,315,2,NA,NA,NA,NA,NA,NA,NA,NA
81284,"Chase Daniel","NO","QB",10,6,NA,NA,68,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81294,"Brian Hoyer","NE","QB",21,14,NA,NA,165,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81300,"Curtis Painter","IND","QB",10,7,NA,NA,80,0,0,3,3,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81306,"Brandon Tate","NE","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,32,415,3,NA,NA,NA,NA,NA,NA,NA,NA
81308,"Mike Thomas","JAC","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,49,642,4,NA,NA,NA,NA,NA,NA,NA,NA
81857,"Kevin Ogletree","DAL","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,11,145,1,NA,NA,NA,NA,NA,NA,NA,NA
81869,"Bernard Scott","CIN","RB",NA,NA,NA,NA,NA,NA,NA,118,413,2,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,18,92,0,NA,NA,NA,NA,NA,NA,NA,NA
81873,"Sammie Stroughter","TB","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,33,456,2,NA,NA,NA,NA,NA,NA,NA,NA
238457,"Zach Miller","JAC","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,42.5,480,3,NA,NA,NA,NA,NA,NA,NA,NA
238498,"Julian Edelman","NE","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,42,565,3,NA,NA,NA,NA,NA,NA,NA,NA
238504,"LaRod Stephens-Howling","ARI","RB",NA,NA,NA,NA,NA,NA,NA,20,78,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,9,65,0,NA,NA,NA,NA,NA,NA,NA,NA
497095,"Sam Bradford","STL","QB",367,227,NA,NA,2456,13,13,15,31,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497108,"Jimmy Clausen","CAR","QB",81,48,NA,NA,565,2,3,6,18,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497112,"Max Hall","ARI","QB",96,60,NA,NA,656,3,3,5,20,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497135,"Tim Tebow","DEN","QB",38,23,NA,NA,246,1,1,17,49,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497147,"Jahvid Best","DET","RB",NA,NA,NA,NA,NA,NA,NA,231,970,6,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,41,313,1,NA,NA,NA,NA,NA,NA,NA,NA
497172,"Anthony Dixon","SF","RB",NA,NA,NA,NA,NA,NA,NA,86,362,1,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,15,95,0,NA,NA,NA,NA,NA,NA,NA,NA
497174,"Jonathan Dwyer","PIT","RB",NA,NA,NA,NA,NA,NA,NA,57,245,4,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,11,76,0,NA,NA,NA,NA,NA,NA,NA,NA
497176,"Toby Gerhart","MIN","RB",NA,NA,NA,NA,NA,NA,NA,85,415,4,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,19,156,1,NA,NA,NA,NA,NA,NA,NA,NA
497188,"Ryan Mathews","SD","RB",NA,NA,NA,NA,NA,NA,NA,286,1289,11,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,30,199,1,NA,NA,NA,NA,NA,NA,NA,NA
497190,"Dexter McCluster","KC","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,38,533,3,NA,NA,NA,NA,NA,NA,NA,NA
497204,"C.J. Spiller","BUF","RB",NA,NA,NA,NA,NA,NA,NA,180,756,5,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,54,395,1,NA,NA,NA,NA,NA,NA,NA,NA
497224,"Ed Dickson","BAL","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,8,82,1,NA,NA,NA,NA,NA,NA,NA,NA
497238,"Jermaine Gresham","CIN","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,33,345,2,NA,NA,NA,NA,NA,NA,NA,NA
497240,"Rob Gronkowski","NE","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,8,89,1,NA,NA,NA,NA,NA,NA,NA,NA
497242,"Clay Harbor","PHI","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,11,115,1,NA,NA,NA,NA,NA,NA,NA,NA
497244,"Aaron Hernandez","NE","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,25,288,2,NA,NA,NA,NA,NA,NA,NA,NA
497246,"Michael Hoomanawanui","STL","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,16,188,1,NA,NA,NA,NA,NA,NA,NA,NA
497256,"Tony Moeaki","KC","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,19,189,1,NA,NA,NA,NA,NA,NA,NA,NA
497270,"Arrelious Benn","TB","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,21,287,2,NA,NA,NA,NA,NA,NA,NA,NA
497278,"Dez Bryant","DAL","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,49,687,5,NA,NA,NA,NA,NA,NA,NA,NA
497292,"Mardy Gilyard","STL","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,8,119,1,NA,NA,NA,NA,NA,NA,NA,NA
497302,"Brandon LaFell","CAR","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,32,415,2,NA,NA,NA,NA,NA,NA,NA,NA
497320,"Andre Roberts","ARI","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,14,185,0,NA,NA,NA,NA,NA,NA,NA,NA
497322,"Emmanuel Sanders","PIT","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,15,215,1,NA,NA,NA,NA,NA,NA,NA,NA
497324,"Jordan Shipley","CIN","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,31,399,2,NA,NA,NA,NA,NA,NA,NA,NA
497326,"Golden Tate","SEA","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,14,175,1,NA,NA,NA,NA,NA,NA,NA,NA
497328,"Demaryius Thomas","DEN","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,30,415,2,NA,NA,NA,NA,NA,NA,NA,NA
2495557,"Kevin Boss","NYG","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,48,496,3,NA,NA,NA,NA,NA,NA,NA,NA
2495558,"Dwayne Bowe","KC","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,62,856,7,NA,NA,NA,NA,NA,NA,NA,NA
2495560,"Ahmad Bradshaw","NYG","RB",NA,NA,NA,NA,NA,NA,NA,182,945,7,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,36,265,2,NA,NA,NA,NA,NA,NA,NA,NA
2495562,"Steve Breaston","ARI","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,49,656,4,NA,NA,NA,NA,NA,NA,NA,NA
2495577,"Daniel Coats","DEN","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,12,122,1,NA,NA,NA,NA,NA,NA,NA,NA
