"playerId","player","team","position","passAtt","passComp","passInc","passCompPct","passYds","passTds","passInt","rushAtt","rushYds","rushTds","fumbles","twoPts","regTds","pass300","pass350","pass400","returnTds","dataScrapeId","pass40","rush40","sacks","games","rec","recYds","recTds","returnYds","rush100","rush150","rush200","rec40","rec100","rec150","rec200"
1581,"DeSean Jackson","PHI","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,57,1046,7,NA,NA,NA,NA,NA,NA,NA,NA
1970,"Tashard Choice","DAL","RB",NA,NA,NA,NA,NA,NA,NA,80,336,3,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,12,80,0,NA,NA,NA,NA,NA,NA,NA,NA
1980,"Peyton Hillis","CLE","RB",NA,NA,NA,NA,NA,NA,NA,237,997,9,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,49,365,1,NA,NA,NA,NA,NA,NA,NA,NA
1990,"Eddie Royal","DEN","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,47,655,4,NA,NA,NA,NA,NA,NA,NA,NA
1996,"Ryan Torain","WAS","RB",NA,NA,NA,NA,NA,NA,NA,114,525,5,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,21,159,0,NA,NA,NA,NA,NA,NA,NA,NA
2346,"Pierre Garcon","IND","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,37,535,4,NA,NA,NA,NA,NA,NA,NA,NA
2649,"Danny Amendola","STL","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,87,889,5,NA,NA,NA,NA,NA,NA,NA,NA
2688,"Evan Moore","CLE","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,36,382,2,NA,NA,NA,NA,NA,NA,NA,NA
4327,"Danny Woodhead","NE","RB",NA,NA,NA,NA,NA,NA,NA,99,434,4,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,51,414,2,NA,NA,NA,NA,NA,NA,NA,NA
4383,"Tim Hightower","WAS","RB",NA,NA,NA,NA,NA,NA,NA,178,746,4,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,41,289,1,NA,NA,NA,NA,NA,NA,NA,NA
4433,"Marcel Reece","OAK","RB",NA,NA,NA,NA,NA,NA,NA,29,107,1,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,36,224,1,NA,NA,NA,NA,NA,NA,NA,NA
4505,"Chaz Schilens","OAK","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,8,104,0,NA,NA,NA,NA,NA,NA,NA,NA
71195,"Ramses Barden","NYG","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,13,156,0,NA,NA,NA,NA,NA,NA,NA,NA
71201,"Travis Beckum","NYG","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,52,545,5,NA,NA,NA,NA,NA,NA,NA,NA
71217,"Kenny Britt","TEN","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,70,946,6,NA,NA,NA,NA,NA,NA,NA,NA
71265,"Jared Cook","TEN","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,59,616,5,NA,NA,NA,NA,NA,NA,NA,NA
71269,"Michael Crabtree","SF","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,38,489,3,NA,NA,NA,NA,NA,NA,NA,NA
71281,"Jarett Dillard","JAC","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,18,235,2,NA,NA,NA,NA,NA,NA,NA,NA
71417,"Jordan Norwood","CLE","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,21,245,1,NA,NA,NA,NA,NA,NA,NA,NA
71431,"Brandon Pettigrew","DET","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,51,546,4,NA,NA,NA,NA,NA,NA,NA,NA
79555,"Arian Foster","HOU","RB",NA,NA,NA,NA,NA,NA,NA,306,1376,13,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,60,512,2,NA,NA,NA,NA,NA,NA,NA,NA
79557,"Josh Freeman","TB","QB",482,299,NA,NA,3329,23,12,66,342,2,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79563,"Shonn Greene","NYJ","RB",NA,NA,NA,NA,NA,NA,NA,291,1279,9,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,29,206,0,NA,NA,NA,NA,NA,NA,NA,NA
79595,"Johnny Knox","CHI","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,43,675,5,NA,NA,NA,NA,NA,NA,NA,NA
79607,"LeSean McCoy","PHI","RB",NA,NA,NA,NA,NA,NA,NA,232,1045,7,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,66,522,2,NA,NA,NA,NA,NA,NA,NA,NA
79619,"Knowshon Moreno","DEN","RB",NA,NA,NA,NA,NA,NA,NA,208,959,5,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,45,335,2,NA,NA,NA,NA,NA,NA,NA,NA
79635,"Javon Ringer","TEN","RB",NA,NA,NA,NA,NA,NA,NA,78,365,2,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,8,65,0,NA,NA,NA,NA,NA,NA,NA,NA
79661,"Beanie Wells","ARI","RB",NA,NA,NA,NA,NA,NA,NA,270,1160,9,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,26,193,0,NA,NA,NA,NA,NA,NA,NA,NA
79858,"Mark Sanchez","NYJ","QB",524,299,NA,NA,3405,19,14,29,104,2,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79860,"Matthew Stafford","DET","QB",530,323,NA,NA,3552,23,16,39,114,1,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80425,"Percy Harvin","MIN","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,69,845,6,NA,NA,NA,NA,NA,NA,NA,NA
80427,"Darrius Heyward-Bey","OAK","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,10,145,0,NA,NA,NA,NA,NA,NA,NA,NA
80429,"Jeremy Maclin","PHI","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,65,915,7,NA,NA,NA,NA,NA,NA,NA,NA
80644,"Mike Goodson","CAR","RB",NA,NA,NA,NA,NA,NA,NA,13,55,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,39,278,0,NA,NA,NA,NA,NA,NA,NA,NA
80664,"Mohamed Massaquoi","CLE","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,33,482,3,NA,NA,NA,NA,NA,NA,NA,NA
80670,"Louis Murphy","OAK","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,41,542,3,NA,NA,NA,NA,NA,NA,NA,NA
80672,"Hakeem Nicks","NYG","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,88,1212,12,NA,NA,NA,NA,NA,NA,NA,NA
80682,"Brian Robiskie","CLE","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,15,189,0,NA,NA,NA,NA,NA,NA,NA,NA
81282,"Austin Collie","IND","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,36,436,4,NA,NA,NA,NA,NA,NA,NA,NA
81284,"Chase Daniel","NO","QB",29,19,NA,NA,206,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81288,"Brandon Gibson","STL","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,33,502,4,NA,NA,NA,NA,NA,NA,NA,NA
81294,"Brian Hoyer","NE","QB",18,11,NA,NA,135,1,1,2,4,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81300,"Curtis Painter","IND","QB",94,61,NA,NA,745,4,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81306,"Brandon Tate","CIN","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,6,75,0,NA,NA,NA,NA,NA,NA,NA,NA
81308,"Mike Thomas","JAC","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,69,913,6,NA,NA,NA,NA,NA,NA,NA,NA
81831,"Brian Hartline","MIA","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,43,544,2,NA,NA,NA,NA,NA,NA,NA,NA
81857,"Kevin Ogletree","DAL","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,11,145,1,NA,NA,NA,NA,NA,NA,NA,NA
81869,"Bernard Scott","CIN","RB",NA,NA,NA,NA,NA,NA,NA,87,367,3,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,18,92,0,NA,NA,NA,NA,NA,NA,NA,NA
81873,"Sammie Stroughter","TB","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,16,216,2,NA,NA,NA,NA,NA,NA,NA,NA
238457,"Zach Miller","JAC","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,33.5,384.5,3,NA,NA,NA,NA,NA,NA,NA,NA
238498,"Julian Edelman","NE","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,9,114,0,NA,NA,NA,NA,NA,NA,NA,NA
238504,"LaRod Stephens-Howling","ARI","RB",NA,NA,NA,NA,NA,NA,NA,72,289,1,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,32,225,0,NA,NA,NA,NA,NA,NA,NA,NA
497095,"Sam Bradford","STL","QB",571,354,NA,NA,3825,23,15,24,51,1,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497108,"Jimmy Clausen","CAR","QB",81,48,NA,NA,566,3,4,3,9,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497117,"Mike Kafka","PHI","QB",6,4,NA,NA,42,0,0,3,7,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497123,"Colt McCoy","CLE","QB",422,258,NA,NA,2956,13,11,60,217,1,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497129,"John Skelton","ARI","QB",54,33,NA,NA,365,2,2,5,18,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497135,"Tim Tebow","DEN","QB",32,19,NA,NA,215,2,2,7,36,1,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497147,"Jahvid Best","DET","RB",NA,NA,NA,NA,NA,NA,NA,218,915,5,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,60,460,2,NA,NA,NA,NA,NA,NA,NA,NA
497149,"LeGarrette Blount","TB","RB",NA,NA,NA,NA,NA,NA,NA,303,1332,8,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,14,85,0,NA,NA,NA,NA,NA,NA,NA,NA
497172,"Anthony Dixon","SF","RB",NA,NA,NA,NA,NA,NA,NA,51,214,1,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,5,29,0,NA,NA,NA,NA,NA,NA,NA,NA
497174,"Jonathan Dwyer","PIT","RB",NA,NA,NA,NA,NA,NA,NA,14,62,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA
497176,"Toby Gerhart","MIN","RB",NA,NA,NA,NA,NA,NA,NA,77,377,1,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,7,54,0,NA,NA,NA,NA,NA,NA,NA,NA
497178,"Montario Hardesty","CLE","RB",NA,NA,NA,NA,NA,NA,NA,108,442,2,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,15,87,0,NA,NA,NA,NA,NA,NA,NA,NA
497188,"Ryan Mathews","SD","RB",NA,NA,NA,NA,NA,NA,NA,211,948,7,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,36,239,1,NA,NA,NA,NA,NA,NA,NA,NA
497190,"Dexter McCluster","KC","RB",NA,NA,NA,NA,NA,NA,NA,54,215,1,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,32,215,1,NA,NA,NA,NA,NA,NA,NA,NA
497192,"Joe McKnight","NYJ","RB",NA,NA,NA,NA,NA,NA,NA,46,215,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,3,23,0,NA,NA,NA,NA,NA,NA,NA,NA
497204,"C.J. Spiller","BUF","RB",NA,NA,NA,NA,NA,NA,NA,110,460,2,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,26,188,1,NA,NA,NA,NA,NA,NA,NA,NA
497206,"James Starks","GB","RB",NA,NA,NA,NA,NA,NA,NA,127,533,3,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,23,156,0,NA,NA,NA,NA,NA,NA,NA,NA
497208,"Ben Tate","HOU","RB",NA,NA,NA,NA,NA,NA,NA,76,355,2,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,11,87,0,NA,NA,NA,NA,NA,NA,NA,NA
497224,"Ed Dickson","BAL","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,39,421,3,NA,NA,NA,NA,NA,NA,NA,NA
497236,"Jimmy Graham","NO","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,59,655,6,NA,NA,NA,NA,NA,NA,NA,NA
497238,"Jermaine Gresham","CIN","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,59,615,5,NA,NA,NA,NA,NA,NA,NA,NA
497240,"Rob Gronkowski","NE","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,59,711,7,NA,NA,NA,NA,NA,NA,NA,NA
497242,"Clay Harbor","PHI","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,6,66,1,NA,NA,NA,NA,NA,NA,NA,NA
497244,"Aaron Hernandez","NE","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,54,625,6,NA,NA,NA,NA,NA,NA,NA,NA
497246,"Michael Hoomanawanui","STL","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,22,256,2,NA,NA,NA,NA,NA,NA,NA,NA
497254,"Dennis Pitta","BAL","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,25,275,2,NA,NA,NA,NA,NA,NA,NA,NA
497262,"Danario Alexander","STL","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,13,200,1,NA,NA,NA,NA,NA,NA,NA,NA
497270,"Arrelious Benn","TB","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,38,523,3,NA,NA,NA,NA,NA,NA,NA,NA
497274,"Dezmon Briscoe","TB","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,25,339,2,NA,NA,NA,NA,NA,NA,NA,NA
497278,"Dez Bryant","DAL","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,70,1044,7,NA,NA,NA,NA,NA,NA,NA,NA
497282,"Riley Cooper","PHI","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,9,145,0,NA,NA,NA,NA,NA,NA,NA,NA
497284,"Eric Decker","DEN","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,41,559,4,NA,NA,NA,NA,NA,NA,NA,NA
497286,"Marcus Easley","BUF","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,24,311,1,NA,NA,NA,NA,NA,NA,NA,NA
497288,"Jacoby Ford","OAK","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,51,746,5,NA,NA,NA,NA,NA,NA,NA,NA
497298,"Donald Jones","BUF","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,39,513,3,NA,NA,NA,NA,NA,NA,NA,NA
497308,"Kerry Meier","ATL","WR",NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,6,75,0,NA,NA,NA,NA,NA,NA,NA,NA
